molecule_chembl_id,canonical_smiles,standard_value,SMILES_desalt,STATUS
CHEMBL3675418,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccnc(N(C)C)c2)c1,4.9,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccnc(N(C)C)c2)c1,Active
CHEMBL3685306,COc1cc(F)c(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c(F)c1,0.11,COc1cc(F)c(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c(F)c1,Active
CHEMBL3675383,NC(=O)c1cc(NS(=O)(=O)c2ccccc2)cc2c(NCc3ccc(Cl)c(C(F)(F)F)c3)ncnc12,3400.0,NC(=O)c1cc(NS(=O)(=O)c2ccccc2)cc2c(NCc3ccc(Cl)c(C(F)(F)F)c3)ncnc12,Intermediate
CHEMBL3680434,NC(=O)c1cccc2c(NCc3ccc(F)c(F)c3)ncnc12,430.0,NC(=O)c1cccc2c(NCc3ccc(F)c(F)c3)ncnc12,Active
CHEMBL3685266,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4c(F)cccc4F)c3)ncnc12,0.31,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4c(F)cccc4F)c3)ncnc12,Active
CHEMBL3680440,CN1CCN(c2ccc(NC(=O)Nc3cccc(CNc4ncnc5c(C(N)=O)cccc45)c3)cc2)CC1,40.0,CN1CCN(c2ccc(NC(=O)Nc3cccc(CNc4ncnc5c(C(N)=O)cccc45)c3)cc2)CC1,Active
CHEMBL3675439,CC(C)c1cc(C(=O)Nc2cccc([C@@H](C)Nc3ncnc4c(C(N)=O)cccc34)c2)[nH]n1,0.03,CC(C)c1cc(C(=O)Nc2cccc([C@@H](C)Nc3ncnc4c(C(N)=O)cccc34)c2)[nH]n1,Active
CHEMBL3680544,CCOC(=O)c1cnc(Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)s1,0.16,CCOC(=O)c1cnc(Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)s1,Active
CHEMBL3685254,NC(=O)c1cccc2c(NCc3cccc(NC(=O)C4CCCNC4)c3)ncnc12,3.0,NC(=O)c1cccc2c(NCc3cccc(NC(=O)C4CCCNC4)c3)ncnc12,Active
CHEMBL3670404,Cc1ccc(C(CN)Nc2ncnc3c(C(N)=O)cccc23)cc1,660.0,Cc1ccc(C(CN)Nc2ncnc3c(C(N)=O)cccc23)cc1,Active
CHEMBL3685225,COc1ccc(C(=O)Nc2cccc(CNc3c(C(N)=O)cnc4c(C(N)=O)cccc34)c2)cc1,36.0,COc1ccc(C(=O)Nc2cccc(CNc3c(C(N)=O)cnc4c(C(N)=O)cccc34)c2)cc1,Active
CHEMBL3675536,COCCNC[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1ccccc1,790.0,COCCNC[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1ccccc1,Active
CHEMBL3680451,CNCCOc1cccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c1,20.0,CNCCOc1cccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c1,Active
CHEMBL3680464,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccnc(N5CCCCC5)c4)c3)ncnc12,0.89,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccnc(N5CCCCC5)c4)c3)ncnc12,Active
CHEMBL3675492,COCCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2cccc(F)c2F)c1,1.2,COCCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2cccc(F)c2F)c1,Active
CHEMBL3675487,CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(C(F)(F)F)nc2)c1,1.1,CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(C(F)(F)F)nc2)c1,Active
CHEMBL3670444,NC(=O)c1cccc2c(NCc3cccc(C(=O)Nc4ccccc4)c3)ncnc12,9100.0,NC(=O)c1cccc2c(NCc3cccc(C(=O)Nc4ccccc4)c3)ncnc12,Intermediate
CHEMBL3670480,COc1ccc(CC(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cc1,2100.0,COc1ccc(CC(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cc1,Intermediate
CHEMBL3680476,COc1ccc(C(=O)Nc2cccc(C(CCN(C)C)Nc3ncnc4c(C(N)=O)cccc34)c2)cc1,0.81,COc1ccc(C(=O)Nc2cccc(C(CCN(C)C)Nc3ncnc4c(C(N)=O)cccc34)c2)cc1,Active
CHEMBL3675501,Cc1ccc(C(=O)Nc2cccc(C(C)Nc3ncnc4c(C(N)=O)cccc34)c2)cn1,0.85,Cc1ccc(C(=O)Nc2cccc(C(C)Nc3ncnc4c(C(N)=O)cccc34)c2)cn1,Active
CHEMBL3680599,CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)C2CC2(F)F)c1,2.5,CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)C2CC2(F)F)c1,Active
CHEMBL3685226,NC(=O)c1cccc2c(Nc3cccc(CNC(=O)C4CCCNC4)c3)ncnc12,40.0,NC(=O)c1cccc2c(Nc3cccc(CNC(=O)C4CCCNC4)c3)ncnc12,Active
CHEMBL3675510,NC(=O)c1cccc2c(NCc3cccc(NC(=O)C4=CC(F)C(Cl)C=C4)c3)ncnc12,0.35,NC(=O)c1cccc2c(NCc3cccc(NC(=O)C4=CC(F)C(Cl)C=C4)c3)ncnc12,Active
CHEMBL3639841,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc5c(c4)OC(F)(F)O5)c3)ncnc12,0.06,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc5c(c4)OC(F)(F)O5)c3)ncnc12,Active
CHEMBL3670504,COCCN(C)CCCOc1cc(C(N)=O)c2ncnc(NCc3ccc(C(F)(F)F)cc3)c2c1,3.5,COCCN(C)CCCOc1cc(C(N)=O)c2ncnc(NCc3ccc(C(F)(F)F)cc3)c2c1,Active
CHEMBL3680428,COCCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC)cc2F)c1,0.18,COCCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC)cc2F)c1,Active
CHEMBL3685320,NC(=O)c1cccc(-c2cc(C(N)=O)c3ncnc(N[C@H]4CCCNC4)c3c2)c1,740.0,NC(=O)c1cccc(-c2cc(C(N)=O)c3ncnc(N[C@H]4CCCNC4)c3c2)c1,Active
CHEMBL3685248,NC(=O)c1cccc2c(NCc3cccc(NC(=O)C4CCCCC4)c3)ncnc12,0.16,NC(=O)c1cccc2c(NCc3cccc(NC(=O)C4CCCCC4)c3)ncnc12,Active
CHEMBL3670478,NC(=O)c1cccc2c(NCc3cccc(NC(=O)Cc4ccc(Cl)cc4)c3)ncnc12,8.4,NC(=O)c1cccc2c(NCc3cccc(NC(=O)Cc4ccc(Cl)cc4)c3)ncnc12,Active
CHEMBL3685261,N#Cc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cc1,0.63,N#Cc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cc1,Active
CHEMBL3680492,CN1CCN(c2ccc(C(=O)Nc3cccc(CNc4nncc5c(C(N)=O)cccc45)c3)cc2C(F)(F)F)CC1,3.4,CN1CCN(c2ccc(C(=O)Nc3cccc(CNc4nncc5c(C(N)=O)cccc45)c3)cc2C(F)(F)F)CC1,Active
CHEMBL3680510,CNC[C@H](Cc1ccccc1)Nc1ncnc2c(C(N)=O)cccc12,1000.0,CNC[C@H](Cc1ccccc1)Nc1ncnc2c(C(N)=O)cccc12,Active
CHEMBL3670455,NC(=O)c1cc(N)cc2c(NCc3ccccc3)ncnc12,140.0,NC(=O)c1cc(N)cc2c(NCc3ccccc3)ncnc12,Active
CHEMBL3670434,NC(=O)c1cccc2c(NCc3cccc(NC(=O)NC(=O)c4ccccc4)c3)ncnc12,830.0,NC(=O)c1cccc2c(NCc3cccc(NC(=O)NC(=O)c4ccccc4)c3)ncnc12,Active
CHEMBL3675511,COCCC(Nc1ncnc2c(C(N)=O)cccc12)C1=CCCC(NC(=O)c2cc(F)ccc2F)=C1,0.63,COCCC(Nc1ncnc2c(C(N)=O)cccc12)C1=CCCC(NC(=O)c2cc(F)ccc2F)=C1,Active
CHEMBL3680450,COCCCOC1C=C(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)C=CC1,4.5,COCCCOC1C=C(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)C=CC1,Active
CHEMBL3685258,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cccc(OC(F)(F)F)c4)c3)ncnc12,0.72,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cccc(OC(F)(F)F)c4)c3)ncnc12,Active
CHEMBL3680546,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc5cc[nH]c5c4)c3)ncnc12,0.17,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc5cc[nH]c5c4)c3)ncnc12,Active
CHEMBL3675512,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2cccc(F)c2)c1,0.94,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2cccc(F)c2)c1,Active
CHEMBL3680403,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(Cl)c(Cl)c4)c3)ncnc12,0.29,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(Cl)c(Cl)c4)c3)ncnc12,Active
CHEMBL3685209,Cc1nc2ccnc(Nc3cccc(CNc4ncnc5c(C(N)=O)cccc45)c3)c2[nH]1,8.6,Cc1nc2ccnc(Nc3cccc(CNc4ncnc5c(C(N)=O)cccc45)c3)c2[nH]1,Active
CHEMBL3675427,CNCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC)cc2F)c1,0.34,CNCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC)cc2F)c1,Active
CHEMBL3685298,NC(=O)c1cc(OCCN2CCOCC2)cc2c(NCc3cccc(NC(=O)c4ccnc(N5CCCC5)c4)c3)ncnc12,12.0,NC(=O)c1cc(OCCN2CCOCC2)cc2c(NCc3cccc(NC(=O)c4ccnc(N5CCCC5)c4)c3)ncnc12,Active
CHEMBL3685250,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(C(F)(F)F)nc4)c3)ncnc12,0.11,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(C(F)(F)F)nc4)c3)ncnc12,Active
CHEMBL3675401,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(C(F)(F)F)cc2)c1,0.26,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(C(F)(F)F)cc2)c1,Active
CHEMBL3685294,COc1ccc(C(=O)Nc2cccc(C(CCN3CCCCC3)Nc3ncnc4c(C(N)=O)cccc34)c2)cc1,1.8,COc1ccc(C(=O)Nc2cccc(C(CCN3CCCCC3)Nc3ncnc4c(C(N)=O)cccc34)c2)cc1,Active
CHEMBL3680517,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4c[nH]c5ccccc45)c3)ncnc12,3.4,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4c[nH]c5ccccc45)c3)ncnc12,Active
CHEMBL3663734,CCc1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1cccc(Sc2nc3ccccc3[nH]2)c1,72.0,CCc1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1cccc(Sc2nc3ccccc3[nH]2)c1,Active
CHEMBL3675382,CC(=O)Nc1cc(C(N)=O)c2ncnc(NCc3ccc(Cl)c(C(F)(F)F)c3)c2c1,3600.0,CC(=O)Nc1cc(C(N)=O)c2ncnc(NCc3ccc(Cl)c(C(F)(F)F)c3)c2c1,Intermediate
CHEMBL3675337,NC(=O)c1cccc2c(NCc3cccc(F)c3)ncnc12,760.0,NC(=O)c1cccc2c(NCc3cccc(F)c3)ncnc12,Active
CHEMBL3680504,CC(C)c1csc(C(=O)Nc2cccc([C@@H](C)Nc3ncnc4c(C(N)=O)cccc34)c2)n1,0.78,CC(C)c1csc(C(=O)Nc2cccc([C@@H](C)Nc3ncnc4c(C(N)=O)cccc34)c2)n1,Active
CHEMBL3675363,NC(=O)c1cccc2c(NCc3cccc(O)c3)ncnc12,1900.0,NC(=O)c1cccc2c(NCc3cccc(O)c3)ncnc12,Intermediate
CHEMBL3680471,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2cc[n+]([O-])cc2)c1,17.0,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2cc[n+]([O-])cc2)c1,Active
CHEMBL3670469,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(OC(F)(F)F)cc4)c3)ncnc12,1900.0,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(OC(F)(F)F)cc4)c3)ncnc12,Intermediate
CHEMBL3680591,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(Nc2ccc(C(F)(F)F)cn2)c1,2.0,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(Nc2ccc(C(F)(F)F)cn2)c1,Active
CHEMBL3685234,Cc1ccnc(Nc2cccc(C(C)Nc3ncnc4c(C(N)=O)cccc34)c2)c1,0.39,Cc1ccnc(Nc2cccc(C(C)Nc3ncnc4c(C(N)=O)cccc34)c2)c1,Active
CHEMBL3675474,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(Br)c(F)c2)c1,0.21,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(Br)c(F)c2)c1,Active
CHEMBL3670429,CS(=O)(=O)c1ccc(CNc2ncnc3c(C(N)=O)cccc23)cc1,580.0,CS(=O)(=O)c1ccc(CNc2ncnc3c(C(N)=O)cccc23)cc1,Active
CHEMBL3680407,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc([N+](=O)[O-])c1,1600.0,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc([N+](=O)[O-])c1,Intermediate
CHEMBL3675417,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(C(F)(F)F)cc2F)c1,0.25,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(C(F)(F)F)cc2F)c1,Active
CHEMBL3675406,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccnc(N3CCCC3)c2)c1,0.27,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccnc(N3CCCC3)c2)c1,Active
CHEMBL3680528,COCCNc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cn1,0.66,COCCNc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cn1,Active
CHEMBL3675385,NC(=O)c1cc(NC(=O)c2ccncc2)cc2c(NCc3ccc(Cl)c(C(F)(F)F)c3)ncnc12,950.0,NC(=O)c1cc(NC(=O)c2ccncc2)cc2c(NCc3ccc(Cl)c(C(F)(F)F)c3)ncnc12,Active
CHEMBL3670506,NC(=O)c1cc(OCCCN2CCOCC2)cc2c(NCc3ccc(C(F)(F)F)cc3)ncnc12,88.0,NC(=O)c1cc(OCCCN2CCOCC2)cc2c(NCc3ccc(C(F)(F)F)cc3)ncnc12,Active
CHEMBL3685204,NC(=O)c1cccc2c(NCc3cccc(Nc4ncnc5nc[nH]c45)c3)ncnc12,7.0,NC(=O)c1cccc2c(NCc3cccc(Nc4ncnc5nc[nH]c45)c3)ncnc12,Active
CHEMBL3680392,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccnc(N5CCCC5)c4)c3)ncnc12,1.8,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccnc(N5CCCC5)c4)c3)ncnc12,Active
CHEMBL3670416,COc1cc(CNc2cncc3c(C(N)=O)cccc23)cc(OC)c1,7.2,COc1cc(CNc2cncc3c(C(N)=O)cccc23)cc(OC)c1,Active
CHEMBL3680501,CN(C[C@@H](Nc1ncnc2c1=CCCC=2C(N)=O)c1ccccc1)C1CC1,150.0,CN(C[C@@H](Nc1ncnc2c1=CCCC=2C(N)=O)c1ccccc1)C1CC1,Active
CHEMBL3685285,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(CN3CCCC3)cc2)c1,4.0,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(CN3CCCC3)cc2)c1,Active
CHEMBL3685235,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1ccc(F)c(NC(=O)c2ccc(OC(F)(F)F)cc2)c1,0.44,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1ccc(F)c(NC(=O)c2ccc(OC(F)(F)F)cc2)c1,Active
CHEMBL3670437,NC(=O)c1cccc2c(N[C@@H]3CCCc4ccccc43)ncnc12,7900.0,NC(=O)c1cccc2c(N[C@@H]3CCCc4ccccc43)ncnc12,Intermediate
CHEMBL3685236,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2nc(C(C)(C)C)cs2)c1,1.31,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2nc(C(C)(C)C)cs2)c1,Active
CHEMBL3675325,NC(=O)c1cc(OCCCNCCO)cc2c(NCc3ccc(C(F)(F)F)cc3)ncnc12,5.8,NC(=O)c1cc(OCCCNCCO)cc2c(NCc3ccc(C(F)(F)F)cc3)ncnc12,Active
CHEMBL3675456,CNCC(Nc1ncnc2c(C(N)=O)cc(OCc3ccccc3)cc12)c1cccc(Cl)c1,300.0,CNCC(Nc1ncnc2c(C(N)=O)cc(OCc3ccccc3)cc12)c1cccc(Cl)c1,Active
CHEMBL3675463,COc1cc(C(=O)Nc2cccc([C@@H](C)Nc3ncnc4c(C(N)=O)cccc34)c2)ccn1,0.22,COc1cc(C(=O)Nc2cccc([C@@H](C)Nc3ncnc4c(C(N)=O)cccc34)c2)ccn1,Active
CHEMBL3663737,CCc1[nH]cc2c1NC1=C(C(=O)CC(C)(C)C1)C2c1cccc(Oc2nc3ccccc3[nH]2)c1,3.0,CCc1[nH]cc2c1NC1=C(C(=O)CC(C)(C)C1)C2c1cccc(Oc2nc3ccccc3[nH]2)c1,Active
CHEMBL3680456,COc1ccc(C(=O)Nc2cccc(C(CCN(C)C(=O)OC(C)(C)C)Nc3ncnc4c(C(N)=O)cccc34)c2)cc1,1.0,COc1ccc(C(=O)Nc2cccc(C(CCN(C)C(=O)OC(C)(C)C)Nc3ncnc4c(C(N)=O)cccc34)c2)cc1,Active
CHEMBL3675338,COc1ccc(CCNc2ncnc3c(C(N)=O)cccc23)cc1,10000.0,COc1ccc(CCNc2ncnc3c(C(N)=O)cccc23)cc1,Inactive
CHEMBL3680527,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)N2CCC(F)(F)C2)c1,0.72,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)N2CCC(F)(F)C2)c1,Active
CHEMBL3680581,CN1CCN(CCC(Nc2ncnc3c(C(N)=O)cccc23)c2cccc(NC(=O)c3cc(C4CC4)n[nH]3)c2)CC1,1.3,CN1CCN(CCC(Nc2ncnc3c(C(N)=O)cccc23)c2cccc(NC(=O)c3cc(C4CC4)n[nH]3)c2)CC1,Active
CHEMBL3680556,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(-c5ncc[nH]5)cc4)c3)ncnc12,0.29,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(-c5ncc[nH]5)cc4)c3)ncnc12,Active
CHEMBL3680488,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)C2CCCC2)c1,0.12,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)C2CCCC2)c1,Active
CHEMBL3685282,NC(=O)c1cccc2c(NC(CCN3CCCCC3)c3cccc(NC(=O)c4cc(C(F)(F)F)ccc4F)c3)ncnc12,0.39,NC(=O)c1cccc2c(NC(CCN3CCCCC3)c3cccc(NC(=O)c4cc(C(F)(F)F)ccc4F)c3)ncnc12,Active
CHEMBL3680497,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccnc(NCCO)c4)c3)ncnc12,4.4,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccnc(NCCO)c4)c3)ncnc12,Active
CHEMBL3675504,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)C1=CCCC(NC(=O)c2cccc(F)c2F)=C1,3.9,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)C1=CCCC(NC(=O)c2cccc(F)c2F)=C1,Active
CHEMBL3675412,CNCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccccc2)c1,0.74,CNCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccccc2)c1,Active
CHEMBL3680435,C=[N+]([O-])c1cccc(C(COC)Nc2ncnc3c(C(N)=O)cccc23)c1,550.0,C=[N+]([O-])c1cccc(C(COC)Nc2ncnc3c(C(N)=O)cccc23)c1,Active
CHEMBL3680390,NC(=O)C1=c2ncnc(NC(CCN3CCCC3)c3cccc(NC(=O)c4ccc(Br)cc4)c3)c2=CCC1,1.0,NC(=O)C1=c2ncnc(NC(CCN3CCCC3)c3cccc(NC(=O)c4ccc(Br)cc4)c3)c2=CCC1,Active
CHEMBL3685262,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(Cl)cc4)c3)ncnc12,0.08,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(Cl)cc4)c3)ncnc12,Active
CHEMBL3675445,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(F)cc2F)c1,2.3,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(F)cc2F)c1,Active
CHEMBL3685251,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cccc(Br)c4)c3)ncnc12,0.54,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cccc(Br)c4)c3)ncnc12,Active
CHEMBL3675348,NC(=O)c1cccc2c(NC3CCc4ccccc43)ncnc12,4300.0,NC(=O)c1cccc2c(NC3CCc4ccccc43)ncnc12,Intermediate
CHEMBL3675467,CN(CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccccc2)c1)C(=O)OC(C)(C)C,13.0,CN(CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccccc2)c1)C(=O)OC(C)(C)C,Active
CHEMBL3675372,NC(=O)c1cccc2c(NCc3ccc(NC(=O)Nc4ccccc4)cc3)ncnc12,410.0,NC(=O)c1cccc2c(NCc3ccc(NC(=O)Nc4ccccc4)cc3)ncnc12,Active
CHEMBL3685283,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(N)c1,20.0,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(N)c1,Active
CHEMBL3675465,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2cc(C(C)(C)C)n[nH]2)c1,0.08,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2cc(C(C)(C)C)n[nH]2)c1,Active
CHEMBL3675421,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(Cl)c1,380.0,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(Cl)c1,Active
CHEMBL3685212,NC(=O)c1cccc2c(NCc3cccc(Nc4ncccn4)c3)ncnc12,11.0,NC(=O)c1cccc2c(NCc3cccc(Nc4ncccn4)c3)ncnc12,Active
CHEMBL3680468,NC(=O)c1cc(O)cc2c(NCc3cccc(NC(=O)c4ccnc(N5CCCC5)c4)c3)ncnc12,2.3,NC(=O)c1cc(O)cc2c(NCc3cccc(NC(=O)c4ccnc(N5CCCC5)c4)c3)ncnc12,Active
CHEMBL3680410,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cccc(OCCCO)c4)c3)ncnc12,2.7,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cccc(OCCCO)c4)c3)ncnc12,Active
CHEMBL3675440,CN(CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc([N+](=O)[O-])c1)C(=O)OC(C)(C)C,1000.0,CN(CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc([N+](=O)[O-])c1)C(=O)OC(C)(C)C,Active
CHEMBL3675344,NC(=O)c1cccc2c(NCc3cccc(C(F)(F)F)c3)ncnc12,580.0,NC(=O)c1cccc2c(NCc3cccc(C(F)(F)F)c3)ncnc12,Active
CHEMBL3680404,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccnc(N5CCOCC5)c4)c3)ncnc12,1.1,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccnc(N5CCOCC5)c4)c3)ncnc12,Active
CHEMBL3685200,NC(=O)c1cccc2c(NCC3C=C(NC(=O)c4ccncc4)C=CC3)ncnc12,5.5,NC(=O)c1cccc2c(NCC3C=C(NC(=O)c4ccncc4)C=CC3)ncnc12,Active
CHEMBL3670489,COc1ccc(OC)c(CNc2ncnc3c(C(N)=O)cccc23)c1,341.0,COc1ccc(OC)c(CNc2ncnc3c(C(N)=O)cccc23)c1,Active
CHEMBL3680421,CCn1nc(C(F)(F)F)cc1C(=O)Nc1cccc(C(C)Nc2ncnc3c(C(N)=O)cccc23)c1,2.9,CCn1nc(C(F)(F)F)cc1C(=O)Nc1cccc(C(C)Nc2ncnc3c(C(N)=O)cccc23)c1,Active
CHEMBL3670407,NC(=O)c1cccc2c(N[C@H]3CCCNC3)ncnc12,4300.0,NC(=O)c1cccc2c(N[C@H]3CCCNC3)ncnc12,Intermediate
CHEMBL3680563,COc1cnc(C(=O)Nc2cccc([C@@H](C)Nc3ncnc4c(C(N)=O)cccc34)c2)cn1,0.51,COc1cnc(C(=O)Nc2cccc([C@@H](C)Nc3ncnc4c(C(N)=O)cccc34)c2)cn1,Active
CHEMBL3675519,COCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC)cc2)c1,0.97,COCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC)cc2)c1,Active
CHEMBL3670471,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc5c(c4)OCO5)c3)ncnc12,0.51,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc5c(c4)OCO5)c3)ncnc12,Active
CHEMBL3675475,COCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccccc2)c1,0.39,COCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccccc2)c1,Active
CHEMBL3675339,NC(=O)c1cccc2c(NCc3ccc(Cl)c(Cl)c3)ncnc12,130.0,NC(=O)c1cccc2c(NCc3ccc(Cl)c(Cl)c3)ncnc12,Active
